Date,Time UTC+1,Asset,AR Forecast,AR Rolling Hit-Rate,AR Alpha,AR ACD,MA Forecast,MA Rolling Hit-Rate,MA ACD,ARMA Forecast,AMRA Rolling Hit-Rate,ARMA ACD,Last Input,SD,MAD,0.25,0.5,0.75,0.8,0.9,0.95,0.99,1
28-07-16,07:47:56,XPT/USD,DOWN,51.7,0.07,-0.2902,UP,55,0.214,DOWN,53.6,-0.9506,1144.292,12.569,9.6202,,,,,,,,
28-07-16,07:48:07,SPX500/USD,UP,44,-0.02,0.0441,UP,47.8,0.005,DOWN,48.3,-0.0439,2170.2,18.3468,13.0052,,,,,,,,
28-07-16,07:48:17,WTICO_USD,DOWN,46.9,-0.1,-0.025,UP,50.7,0.0063,DOWN,50.7,-0.0397,41.519,1.0588,0.8135,,,,,,,,
28-07-16,07:48:25,BCO/USD,DOWN,48.1,-0.12,-0.0753,UP,51.4,0.011,DOWN,51.4,-0.0684,43.572,1.0975,0.8355,,,,,,,,
31-07-16,07:45:17,EUR/USD,DOWN,48.3,-0.04,-6.00E-04,DOWN,47.3,-4.00E-04,DOWN,50.2,-0.0011,1.11696,0.0063,0.0044,,,,,,,,
31-07-16,07:45:30,USD/JPY,DOWN,54.6,0.08,-0.3489,DOWN,52.2,-0.0871,DOWN,53.1,-0.1737,102.018,0.7003,0.5154,,,,,,,,
31-07-16,07:45:40,GBP/USD,DOWN,55.1,-0.12,-5.00E-04,DOWN,57,-5.00E-04,DOWN,57,-6.00E-04,1.32221,0.0116,0.0066,,,,,,,,
31-07-16,07:45:48,USD/CHF,DOWN,51.2,0.14,-0.0014,DOWN,49.8,-0.0013,DOWN,49.8,-0.0013,0.96902,0.0049,0.0036,,,,,,,,
31-07-16,07:45:59,AUD/USD,DOWN,48.3,-0.1,-6.00E-04,DOWN,49.8,-6.00E-04,DOWN,48.3,-7.00E-04,0.75959,0.0051,0.0039,,,,,,,,
31-07-16,07:46:07,USD/CAD,UP,47.8,-0.04,7.00E-04,UP,48.8,5.00E-04,UP,48.8,7.00E-04,1.30364,0.0074,0.0055,,,,,,,,
31-07-16,07:46:17,EUR/CHF,DOWN,52.7,-0.22,-9.00E-04,UP,54.6,6.00E-04,UP,54.6,1.00E-04,1.08281,0.0035,0.0025,,,,,,,,
31-07-16,07:46:25,EUR/GBP,DOWN,48.3,-0.06,-1.00E-04,DOWN,47.3,-2.00E-04,DOWN,47.3,-2.00E-04,0.84425,0.0053,0.0035,,,,,,,,
31-07-16,07:46:32,NZD/USD,DOWN,53.6,-0.07,-6.00E-04,DOWN,44.9,-7.00E-04,DOWN,44.9,-0.001,0.71987,0.0052,0.0041,,,,,,,,
31-07-16,07:46:42,EUR/SEK,DOWN,53.1,-0.1,-0.0027,UP,51.2,6.00E-04,DOWN,51.2,-0.0051,9.55196,0.0331,0.0241,,,,,,,,
31-07-16,07:46:49,EUR/NOK,UP,45.9,-0.07,0.0032,UP,49.8,0.0033,UP,49.8,0.0042,9.42583,0.0503,0.0376,,,,,,,,
31-07-16,07:47:00,USD/SEK,UP,55.1,-0.1,0.0082,UP,52.7,0.0075,UP,54.1,0.0088,8.54958,0.0523,0.0346,,,,,,,,
31-07-16,07:47:09,USD/NOK,UP,53.6,-0.13,0.0193,UP,51.7,0.0149,UP,51.7,0.0172,8.43343,0.0613,0.044,,,,,,,,
31-07-16,07:47:17,EUR/JPY,DOWN,48.8,-0.08,-0.2922,UP,52.2,0.0402,UP,52.2,0.0017,114.024,0.8826,0.5798,,,,,,,,
31-07-16,07:47:25,XAU/USD,DOWN,50.7,-0.05,-0.7376,DOWN,50.7,-0.6778,DOWN,50.7,-0.6753,1349.968,10.9925,7.8271,,,,,,,,
31-07-16,07:47:34,XAG/USD,UP,46.9,0.01,0.0412,UP,41.1,9.00E-04,UP,41.1,9.00E-04,20.29736,0.2237,0.1612,,,,,,,,
31-07-16,07:47:42,XPD/USD,UP,48.1,0.05,1.5576,UP,50,0.7243,UP,50,0.713,707.85,10.6669,7.9642,,,,,,,,
31-07-16,07:47:53,XPT/USD,UP,51.2,0.06,1.8376,UP,54.1,0.7238,UP,52.7,1.0226,1145.75,12.4339,9.5656,,,,,,,,
31-07-16,07:48:03,SPX500/USD,DOWN,44,-0.02,-0.8548,DOWN,47.8,-0.2288,DOWN,48.3,-0.4266,2176.5,18.4114,13.0902,,,,,,,,
31-07-16,07:48:13,WTICO_USD,DOWN,48.3,-0.1,-0.0398,DOWN,50.2,-0.0311,DOWN,50.2,-0.0715,40.946,1.0599,0.8146,,,,,,,,
31-07-16,07:48:21,BCO/USD,DOWN,47.6,-0.11,-0.0472,DOWN,51.9,-0.0123,DOWN,51.9,-0.0457,42.913,1.0943,0.8334,,,,,,,,
02-08-16,07:45:18,EUR/USD,DOWN,47.8,-0.04,-6.00E-04,UP,48.3,0,UP,49.8,9.00E-04,1.11751,0.0063,0.0044,,,,,,,,
02-08-16,07:45:31,USD/JPY,UP,53.1,0.08,0.1344,DOWN,51.2,-0.0017,DOWN,52.2,-0.0026,102.405,0.6999,0.5142,,,,,,,,
02-08-16,07:45:41,GBP/USD,DOWN,55.1,-0.12,-0.0012,UP,57,0,DOWN,57,-3.00E-04,1.31945,0.0116,0.0066,,,,,,,,
02-08-16,07:45:48,USD/CHF,DOWN,52.2,0.14,-2.00E-04,UP,50.2,0,UP,50.2,0,0.96724,0.0049,0.0036,,,,,,,,
02-08-16,07:45:59,AUD/USD,DOWN,47.3,-0.11,-1.00E-04,UP,49.3,1.00E-04,DOWN,47.8,-1.00E-04,0.75178,0.0051,0.0039,,,,,,,,
02-08-16,07:46:07,USD/CAD,DOWN,46.9,-0.04,-1.00E-04,UP,47.3,0,UP,47.3,1.00E-04,1.31259,0.0074,0.0055,,,,,,,,
02-08-16,07:46:17,EUR/CHF,UP,51.7,-0.23,1.00E-04,UP,53.6,1.00E-04,DOWN,53.6,-1.00E-04,1.08098,0.0035,0.0025,,,,,,,,
02-08-16,07:46:25,EUR/GBP,UP,48.3,-0.06,1.00E-04,UP,48.3,0,UP,48.3,1.00E-04,0.84711,0.0053,0.0035,,,,,,,,
02-08-16,07:46:32,NZD/USD,UP,53.6,-0.07,7.00E-04,UP,45.4,0,UP,45.4,0,0.71837,0.0052,0.004,,,,,,,,
02-08-16,07:46:41,EUR/SEK,DOWN,53.1,-0.11,-0.0046,DOWN,50.7,-7.00E-04,DOWN,50.7,-0.0027,9.59123,0.0328,0.0238,,,,,,,,
02-08-16,07:46:49,EUR/NOK,UP,45.9,-0.07,0.0039,DOWN,50.2,-3.00E-04,UP,50.2,0.0026,9.48042,0.0504,0.0377,,,,,,,,
02-08-16,07:47:01,USD/SEK,UP,54.6,-0.1,0.0049,DOWN,52.7,-5.00E-04,UP,53.6,6.00E-04,8.58282,0.0523,0.0345,,,,,,,,
02-08-16,07:47:09,USD/NOK,UP,53.1,-0.13,0.0107,DOWN,51.7,-0.0012,UP,51.7,0.002,8.48447,0.0614,0.0442,,,,,,,,
02-08-16,07:47:17,EUR/JPY,UP,47.8,-0.08,0.0721,DOWN,51.7,-0.0061,DOWN,51.7,-0.009,114.55,0.8828,0.58,,,,,,,,
02-08-16,07:47:25,XAU/USD,DOWN,49.8,-0.05,-0.1349,UP,50.2,0.0074,UP,50.2,0.0064,1349.177,10.9885,7.7943,,,,,,,,
02-08-16,07:47:33,XAG/USD,UP,47.3,0.01,0.0148,UP,40.6,1.00E-04,UP,40.6,0,20.3778,0.2242,0.1617,,,,,,,,
02-08-16,07:47:42,XPD/USD,UP,49,0.05,0.2321,DOWN,49.5,-0.0236,DOWN,49.5,-0.0151,714.947,10.6709,7.9742,,,,,,,,
02-08-16,07:47:53,XPT/USD,UP,52.7,0.06,0.9043,UP,54.6,0.0778,UP,53.1,0.0098,1156.27,12.4266,9.5527,,,,,,,,
02-08-16,07:48:04,SPX500/USD,DOWN,44.4,-0.02,-1.4695,UP,48.3,0.0019,DOWN,48.8,-0.1221,2173,18.4031,13.0598,,,,,,,,
02-08-16,07:48:13,WTICO_USD,DOWN,48.8,-0.1,-0.0959,UP,50.2,0.014,DOWN,50.2,-0.0731,39.727,1.0622,0.8162,,,,,,,,
02-08-16,07:48:22,BCO/USD,DOWN,48.1,-0.11,-0.1438,UP,51.9,0.0139,DOWN,51.9,-0.0782,41.943,1.0949,0.8344,,,,,,,,
02-08-16,22:21:39,EUR/USD,DOWN,47.8,-0.04,-6.00E-04,UP,48.3,0,UP,49.8,9.00E-04,1.11751,0.0063,0.0044,,,,,,,,
02-08-16,22:21:44,USD/JPY,UP,53.1,0.08,0.1344,DOWN,51.2,-0.0017,DOWN,52.2,-0.0026,102.405,0.6999,0.5142,,,,,,,,
02-08-16,22:21:49,GBP/USD,DOWN,55.1,-0.12,-0.0012,UP,57,0,DOWN,57,-3.00E-04,1.31945,0.0116,0.0066,,,,,,,,
02-08-16,22:21:52,USD/CHF,DOWN,52.2,0.14,-2.00E-04,UP,50.2,0,UP,50.2,0,0.96724,0.0049,0.0036,,,,,,,,
02-08-16,22:21:58,AUD/USD,DOWN,47.3,-0.11,-1.00E-04,UP,49.3,1.00E-04,DOWN,47.8,-1.00E-04,0.75178,0.0051,0.0039,,,,,,,,
02-08-16,22:22:03,USD/CAD,DOWN,46.9,-0.04,-1.00E-04,UP,47.3,0,UP,47.3,1.00E-04,1.31259,0.0074,0.0055,,,,,,,,
02-08-16,22:22:08,EUR/CHF,UP,51.7,-0.23,1.00E-04,UP,53.6,1.00E-04,DOWN,53.6,-1.00E-04,1.08098,0.0035,0.0025,,,,,,,,
02-08-16,22:22:12,EUR/GBP,UP,48.3,-0.06,1.00E-04,UP,48.3,0,UP,48.3,1.00E-04,0.84711,0.0053,0.0035,,,,,,,,
02-08-16,22:22:16,NZD/USD,UP,53.6,-0.07,7.00E-04,UP,45.4,0,UP,45.4,0,0.71837,0.0052,0.004,,,,,,,,
02-08-16,22:22:21,EUR/SEK,DOWN,53.1,-0.11,-0.0046,DOWN,50.7,-7.00E-04,DOWN,50.7,-0.0027,9.59123,0.0328,0.0238,,,,,,,,
02-08-16,22:22:25,EUR/NOK,UP,45.9,-0.07,0.0039,DOWN,50.2,-3.00E-04,UP,50.2,0.0026,9.48042,0.0504,0.0377,,,,,,,,
02-08-16,22:22:30,USD/SEK,UP,54.6,-0.1,0.0049,DOWN,52.7,-5.00E-04,UP,53.6,6.00E-04,8.58282,0.0523,0.0345,,,,,,,,
02-08-16,22:22:34,USD/NOK,UP,53.1,-0.13,0.0107,DOWN,51.7,-0.0012,UP,51.7,0.002,8.48447,0.0614,0.0442,,,,,,,,
02-08-16,22:22:37,EUR/JPY,UP,47.8,-0.08,0.0721,DOWN,51.7,-0.0061,DOWN,51.7,-0.009,114.55,0.8828,0.58,,,,,,,,
02-08-16,22:22:42,XAU/USD,DOWN,49.8,-0.05,-0.1349,UP,50.2,0.0074,UP,50.2,0.0064,1349.177,10.9885,7.7943,,,,,,,,
02-08-16,22:22:48,XAG/USD,UP,47.3,0.01,0.0148,UP,40.6,1.00E-04,UP,40.6,0,20.3778,0.2242,0.1617,,,,,,,,
02-08-16,22:22:52,XPD/USD,UP,49,0.05,0.2321,DOWN,49.5,-0.0236,DOWN,49.5,-0.0151,714.947,10.6709,7.9742,,,,,,,,
02-08-16,22:22:58,XPT/USD,UP,52.7,0.06,0.9043,UP,54.6,0.0778,UP,53.1,0.0098,1156.27,12.4266,9.5527,,,,,,,,
02-08-16,22:23:03,SPX500/USD,DOWN,44.4,-0.02,-1.4695,UP,48.3,0.0019,DOWN,48.8,-0.1221,2173,18.4031,13.0598,,,,,,,,
02-08-16,22:23:09,WTICO_USD,DOWN,48.8,-0.1,-0.0959,UP,50.2,0.014,DOWN,50.2,-0.0731,39.727,1.0622,0.8162,,,,,,,,
02-08-16,22:23:13,BCO/USD,DOWN,48.1,-0.11,-0.1438,UP,51.9,0.0139,DOWN,51.9,-0.0782,41.943,1.0949,0.8344,,,,,,,,
03-08-16,07:45:13,EUR/USD,UP,44.3,-0.04,2.00E-04,UP,55.7,0,DOWN,54.4,-7.00E-04,1.12122,0.0063,0.0044,,,,,,,,
03-08-16,07:45:25,USD/JPY,DOWN,52.5,0.08,-0.137,UP,50.6,0.0084,DOWN,53.2,-0.0423,101.085,0.7026,0.517,,,,,,,,
03-08-16,07:45:32,GBP/USD,UP,60.8,-0.12,5.00E-04,DOWN,57,-2.00E-04,UP,57,4.00E-04,1.33229,0.0116,0.0066,,,,,,,,
03-08-16,07:45:41,USD/CHF,UP,55.1,0.14,0,UP,53.8,0,UP,53.2,0,0.96554,0.0049,0.0036,,,,,,,,
03-08-16,07:45:50,AUD/USD,DOWN,47.5,-0.11,-2.00E-04,DOWN,53.2,-1.00E-04,UP,50.6,0,0.75946,0.0051,0.0039,,,,,,,,
03-08-16,07:45:57,USD/CAD,DOWN,44.3,-0.04,-4.00E-04,UP,51.3,0,DOWN,51.3,-1.00E-04,1.312,0.0074,0.0055,,,,,,,,
03-08-16,07:46:06,EUR/CHF,UP,46.2,-0.23,3.00E-04,UP,51.3,0,UP,48.7,2.00E-04,1.08259,0.0035,0.0025,,,,,,,,
03-08-16,07:46:13,EUR/GBP,DOWN,51.3,-0.06,-2.00E-04,UP,51.9,0,DOWN,51.9,-2.00E-04,0.84178,0.0053,0.0035,,,,,,,,
03-08-16,07:46:19,NZD/USD,DOWN,50.6,-0.07,-1.00E-04,UP,47.5,0,DOWN,47.5,-1.00E-04,0.71964,0.0052,0.004,,,,,,,,
03-08-16,07:46:28,EUR/SEK,UP,52.5,-0.12,0.0031,UP,51.9,7.00E-04,UP,50.6,0.0018,9.54414,0.0328,0.0238,,,,,,,,
03-08-16,07:46:37,EUR/NOK,DOWN,46.2,-0.07,-0.0054,UP,50.6,1.00E-04,DOWN,48.7,-0.0026,9.45763,0.0503,0.0376,,,,,,,,
03-08-16,07:46:46,USD/SEK,DOWN,52.5,-0.1,-0.004,UP,53.8,5.00E-04,DOWN,56.3,-0.0028,8.51264,0.0523,0.0346,,,,,,,,
03-08-16,07:46:55,USD/NOK,DOWN,57.6,-0.14,-0.0056,UP,46.2,6.00E-04,DOWN,47.5,-0.0032,8.43517,0.0614,0.0442,,,,,,,,
03-08-16,07:47:01,EUR/JPY,DOWN,45.6,-0.08,-0.1621,UP,51.3,0.0127,DOWN,51.3,-0.02,113.253,0.8834,0.5819,,,,,,,,
03-08-16,07:47:07,XAU/USD,DOWN,44.9,-0.05,-0.0888,DOWN,53.2,-0.0399,DOWN,53.2,-0.019,1363.748,10.9984,7.8161,,,,,,,,
03-08-16,07:47:14,XAG/USD,DOWN,50.6,0,-0.0104,UP,54.4,0,UP,54.4,0,20.63944,0.2242,0.162,,,,,,,,
03-08-16,07:47:22,XPD/USD,UP,53.5,0.05,0.2872,UP,49,0.0229,UP,49,0.0156,710.27,10.6577,7.9645,,,,,,,,
03-08-16,07:47:28,XPT/USD,UP,53.2,0.06,0.2506,DOWN,53.8,-0.0445,DOWN,53.8,-0.2033,1164.562,12.4171,9.5489,,,,,,,,
03-08-16,07:47:37,SPX500/USD,DOWN,51.3,-0.02,-1.1692,UP,46.8,0.0239,DOWN,46.8,-0.1249,2155.7,18.3975,13.073,,,,,,,,
03-08-16,07:47:45,WTICO_USD,UP,43.7,-0.1,0.0806,UP,48.7,0.0079,UP,43,0.0155,39.29,1.0606,0.8149,,,,,,,,
03-08-16,07:47:52,BCO/USD,UP,47.8,-0.11,0.0198,UP,50.3,0.0089,UP,50.3,0.0171,41.547,1.0933,0.8329,,,,,,,,
04-08-16,07:45:13,EUR/USD,DOWN,44,-0.04,-6.00E-04,UP,55.3,0,UP,54.1,3.00E-04,1.1145,0.0063,0.0044,,,,,,,,
04-08-16,07:45:24,USD/JPY,DOWN,52.2,0.08,-0.0128,UP,50.9,0.0084,UP,52.8,0.0037,101.411,0.7018,0.5163,,,,,,,,
04-08-16,07:45:32,GBP/USD,UP,61,-0.12,0.0014,UP,56.6,0,DOWN,56.6,-1.00E-04,1.33273,0.0116,0.0066,,,,,,,,
04-08-16,07:45:40,USD/CHF,DOWN,54.7,0.14,-1.00E-04,DOWN,53.5,-1.00E-04,DOWN,52.8,-1.00E-04,0.97269,0.0049,0.0036,,,,,,,,
04-08-16,07:45:49,AUD/USD,UP,47.8,-0.11,3.00E-04,UP,53.5,0,UP,50.9,1.00E-04,0.76084,0.0051,0.0039,,,,,,,,
04-08-16,07:45:56,USD/CAD,UP,44.7,-0.04,2.00E-04,UP,50.9,0,DOWN,50.9,-1.00E-04,1.30641,0.0074,0.0055,,,,,,,,
04-08-16,07:46:05,EUR/CHF,UP,45.3,-0.23,2.00E-04,DOWN,50.3,-1.00E-04,UP,47.8,0,1.08417,0.0035,0.0025,,,,,,,,
04-08-16,07:46:12,EUR/GBP,DOWN,50.3,-0.06,-7.00E-04,UP,50.9,0,DOWN,50.9,-1.00E-04,0.83601,0.0053,0.0035,,,,,,,,
04-08-16,07:46:18,NZD/USD,UP,50.9,-0.07,2.00E-04,UP,47.2,1.00E-04,UP,47.2,1.00E-04,0.71652,0.0052,0.004,,,,,,,,
04-08-16,07:46:27,EUR/SEK,UP,51.6,-0.12,0.0079,UP,50.9,5.00E-04,UP,49.7,0.0022,9.52628,0.0328,0.0238,,,,,,,,
04-08-16,07:46:36,EUR/NOK,UP,45.9,-0.07,0,UP,50.3,2.00E-04,DOWN,48.4,-3.00E-04,9.41964,0.0503,0.0376,,,,,,,,
04-08-16,07:46:45,USD/SEK,UP,52.2,-0.11,0.0018,DOWN,53.5,-4.00E-04,UP,56,0.002,8.54907,0.0523,0.0346,,,,,,,,
04-08-16,07:46:54,USD/NOK,UP,57.2,-0.14,0,DOWN,45.9,-4.00E-04,UP,47.2,0.0017,8.45228,0.0613,0.0441,,,,,,,,
04-08-16,07:47:00,EUR/JPY,DOWN,45.3,-0.08,-0.0638,DOWN,51.6,-0.0047,DOWN,51.6,-0.0132,112.983,0.8823,0.5815,,,,,,,,
04-08-16,07:47:07,XAU/USD,UP,44.7,-0.06,0.13,UP,52.8,0.0864,UP,52.8,0.0716,1350.94,11.0053,7.8323,,,,,,,,
04-08-16,07:47:13,XAG/USD,UP,50.3,-0.01,0.0081,UP,54.1,1.00E-04,UP,54.1,1.00E-04,20.12521,0.2258,0.1631,,,,,,,,
04-08-16,07:47:21,XPD/USD,DOWN,52.5,0.05,-0.0906,UP,50,0.001,DOWN,50,-0.0041,705.766,10.6435,7.9521,,,,,,,,
04-08-16,07:47:28,XPT/USD,UP,53.5,0.06,0.6015,DOWN,54.1,-0.0178,UP,54.1,0.2891,1152.898,12.414,9.5558,,,,,,,,
04-08-16,07:47:36,SPX500/USD,UP,51.6,-0.02,1.3413,DOWN,47.2,-0.0028,UP,47.2,0.1417,2163.4,18.3712,13.0497,,,,,,,,
04-08-16,07:47:45,WTICO_USD,UP,44.7,-0.1,0.068,DOWN,49.7,-0.0129,UP,44,0.0554,40.734,1.062,0.8167,,,,,,,,
04-08-16,07:47:51,BCO/USD,UP,48.7,-0.11,0.1589,DOWN,51.3,-0.0137,UP,51.3,0.0655,42.91,1.0943,0.8345,,,,,,,,
08-08-16,13:52:12,EUR/USD,UP,44.3,-0.05,6.00E-04,UP,55.1,1.00E-04,UP,54.4,4.00E-04,1.10801,0.0063,0.0044,,,,,,,,
08-08-16,13:52:15,USD/JPY,UP,51.9,0.08,0.0706,UP,49.4,0.0247,UP,52.5,0.0457,102.355,0.7025,0.5167,,,,,,,,
08-08-16,13:52:17,GBP/USD,UP,60.1,-0.12,0.0031,UP,58.9,3.00E-04,UP,58.9,4.00E-04,1.30567,0.0116,0.0067,,,,,,,,
08-08-16,13:52:20,USD/CHF,UP,54.4,0.13,5.00E-04,UP,51.9,4.00E-04,UP,53.2,4.00E-04,0.98195,0.0049,0.0036,,,,,,,,
08-08-16,13:52:23,AUD/USD,DOWN,48.1,-0.11,-3.00E-04,DOWN,53.2,-2.00E-04,DOWN,50.6,-2.00E-04,0.76298,0.005,0.0038,,,,,,,,
08-08-16,13:52:25,USD/CAD,DOWN,46.2,-0.02,-7.00E-04,UP,50.6,0,UP,50.6,0,1.31697,0.0074,0.0055,,,,,,,,
08-08-16,13:52:27,EUR/CHF,DOWN,45.6,-0.24,-3.00E-04,DOWN,50,-2.00E-04,DOWN,47.5,-2.00E-04,1.08793,0.0035,0.0025,,,,,,,,
08-08-16,13:52:29,EUR/GBP,DOWN,51.3,-0.06,-4.00E-04,UP,51.9,0,UP,51.9,0,0.84846,0.0054,0.0035,,,,,,,,
08-08-16,13:52:31,NZD/USD,UP,50.6,-0.05,2.00E-04,DOWN,48.7,-1.00E-04,UP,48.7,1.00E-04,0.71288,0.0051,0.004,,,,,,,,
08-08-16,13:52:34,EUR/SEK,DOWN,51.9,-0.12,-0.0061,DOWN,51.9,-0.0013,DOWN,50.6,-0.0011,9.50965,0.032,0.0235,,,,,,,,
08-08-16,13:52:37,EUR/NOK,DOWN,46.2,-0.05,-3.00E-04,UP,50,0.0014,UP,48.1,9.00E-04,9.40541,0.0497,0.0372,,,,,,,,
08-08-16,13:52:40,USD/SEK,DOWN,52.5,-0.12,-0.0025,DOWN,54.4,-0.0029,DOWN,55.7,-0.0032,8.58109,0.0516,0.0341,,,,,,,,
08-08-16,13:52:42,USD/NOK,DOWN,58.9,-0.13,-0.0029,UP,47.5,8.00E-04,DOWN,48.1,-6.00E-04,8.48707,0.0611,0.0438,,,,,,,,
08-08-16,13:52:44,EUR/JPY,UP,46.8,-0.08,0.0629,DOWN,50,-0.0192,DOWN,50,-0.0106,113.474,0.878,0.5791,,,,,,,,
08-08-16,13:52:47,XAU/USD,UP,45.6,-0.07,0.5202,UP,52.5,0.334,UP,52.5,0.4167,1333.013,11.1178,7.8965,,,,,,,,
08-08-16,13:52:49,XAG/USD,DOWN,49.4,-0.03,-0.0295,DOWN,51.9,-6.00E-04,UP,51.9,0.0015,19.74351,0.2291,0.1651,,,,,,,,
08-08-16,13:52:51,XPD/USD,DOWN,52.9,0.07,-0.7157,DOWN,50.3,-0.397,DOWN,50.3,-0.433,688.786,10.5736,7.8878,,,,,,,,
08-08-16,13:52:53,XPT/USD,DOWN,51.9,0.06,-0.0605,UP,53.8,0.005,DOWN,53.8,-0.6911,1147.121,12.3929,9.5145,,,,,,,,
08-08-16,13:52:55,SPX500/USD,DOWN,50.6,-0.01,-0.5947,DOWN,46.8,-0.0321,DOWN,46.8,-0.1098,2184.8,18.2978,12.9381,,,,,,,,
08-08-16,13:52:59,WTICO_USD,DOWN,44,-0.09,-0.0572,DOWN,46.5,-0.0375,DOWN,41.5,-0.0433,42.121,1.0533,0.8061,,,,,,,,
08-08-16,13:53:01,BCO/USD,DOWN,48.4,-0.1,-0.0721,DOWN,49.7,-0.0439,n.a.,49.7,-0.013,44.584,1.0877,0.8269,,,,,,,,
09-08-16,10:17:29,EUR/USD,UP,44.8,-0.04,1.00E-04,UP,55.2,0,UP,54.6,1.00E-04,1.10747,0.0063,0.0044,,,,,,,,
09-08-16,10:17:31,USD/JPY,DOWN,53.4,0.08,-0.0142,UP,50.9,0.0065,UP,54,0.0256,102.459,0.6989,0.5139,,,,,,,,
09-08-16,10:17:34,GBP/USD,UP,59.5,-0.12,4.00E-04,UP,57.1,2.00E-04,DOWN,57.1,-1.00E-04,1.29858,0.0116,0.0066,,,,,,,,
09-08-16,10:17:37,USD/CHF,UP,55.2,0.13,2.00E-04,UP,53.4,1.00E-04,UP,53.4,2.00E-04,0.98408,0.0049,0.0036,,,,,,,,
09-08-16,10:17:39,AUD/USD,DOWN,47.2,-0.11,-1.00E-04,DOWN,52.8,-1.00E-04,DOWN,49.7,-1.00E-04,0.76395,0.0051,0.0039,,,,,,,,
09-08-16,10:17:41,USD/CAD,UP,46,-0.04,6.00E-04,UP,50.9,0,UP,50.9,1.00E-04,1.31783,0.0074,0.0055,,,,,,,,
09-08-16,10:17:44,EUR/CHF,DOWN,45.4,-0.23,-3.00E-04,DOWN,49.1,-2.00E-04,UP,47.2,0,1.09003,0.0035,0.0025,,,,,,,,
09-08-16,10:17:46,EUR/GBP,UP,50.9,-0.07,2.00E-04,UP,50.3,0,UP,50.3,1.00E-04,0.85254,0.0053,0.0035,,,,,,,,
09-08-16,10:17:48,NZD/USD,DOWN,50.9,-0.07,-3.00E-04,UP,48.5,1.00E-04,UP,48.5,1.00E-04,0.71197,0.0052,0.004,,,,,,,,
09-08-16,10:17:51,EUR/SEK,DOWN,52.1,-0.11,-0.0018,UP,51.5,5.00E-04,DOWN,50.3,-2.00E-04,9.50896,0.0327,0.0238,,,,,,,,
09-08-16,10:17:54,EUR/NOK,DOWN,46,-0.07,-0.0027,DOWN,50.3,-6.00E-04,DOWN,48.5,-0.0019,9.40608,0.0501,0.0376,,,,,,,,
09-08-16,10:17:57,USD/SEK,DOWN,52.1,-0.11,-7.00E-04,DOWN,53.4,-5.00E-04,UP,56.4,0.001,8.58614,0.052,0.0345,,,,,,,,
09-08-16,10:18:00,USD/NOK,DOWN,58.3,-0.14,-0.0065,DOWN,47.9,-0.0015,DOWN,48.5,-0.002,8.4917,0.0611,0.0439,,,,,,,,
09-08-16,10:18:02,EUR/JPY,DOWN,46.6,-0.08,-0.013,DOWN,50.3,-0.0042,DOWN,50.3,-0.0022,113.471,0.8774,0.5772,,,,,,,,
09-08-16,10:18:04,XAU/USD,UP,46,-0.07,0.4517,UP,53.4,0.1448,UP,53.4,0.0795,1331.895,11.0659,7.8767,,,,,,,,
09-08-16,10:18:06,XAG/USD,UP,50.3,-0.02,0.0021,UP,52.8,0.0017,UP,52.8,0.0016,19.63423,0.2282,0.1643,,,,,,,,
09-08-16,10:18:08,XPD/USD,DOWN,53.1,0.05,-0.2,DOWN,50,-0.1078,DOWN,50,-0.1171,685.724,10.594,7.9153,,,,,,,,
09-08-16,10:18:10,XPT/USD,DOWN,52.1,0.06,-1.4105,DOWN,52.8,-0.4869,DOWN,52.8,-0.461,1141.051,12.3691,9.5235,,,,,,,,
09-08-16,10:18:13,SPX500/USD,DOWN,50.9,-0.02,-1.0954,UP,47.2,0.0045,UP,47.2,0.0149,2180.1,18.2717,12.9468,,,,,,,,
09-08-16,10:18:16,WTICO_USD,UP,43.9,-0.1,0.0272,DOWN,47,-0.004,UP,42.1,0.0309,42.346,1.0548,0.8089,,,,,,,,
09-08-16,10:18:18,BCO/USD,UP,48.1,-0.11,0.0339,DOWN,50,-8.00E-04,UP,50,0.0356,44.615,1.0887,0.8295,,,,,,,,
09-08-16,22:19:50,EUR/USD,UP,45.4,-0.04,0,DOWN,55.8,-1.00E-04,UP,55.2,0,1.11125,0.0063,0.0044,,,,,,,,
09-08-16,22:19:54,USD/JPY,DOWN,52.8,0.08,-0.0552,DOWN,50.3,-0.0317,DOWN,53.4,-0.0226,101.921,0.6992,0.5149,,,,,,,,
09-08-16,22:19:58,GBP/USD,UP,60.1,-0.12,2.00E-04,UP,57.7,1.00E-04,DOWN,57.7,-3.00E-04,1.3,0.0116,0.0066,,,,,,,,
09-08-16,22:20:02,USD/CHF,DOWN,54.6,0.13,-1.00E-04,DOWN,52.8,-2.00E-04,DOWN,52.8,-1.00E-04,0.98184,0.0049,0.0036,,,,,,,,
09-08-16,22:20:06,AUD/USD,DOWN,47.2,-0.11,-4.00E-04,DOWN,52.8,-4.00E-04,DOWN,49.7,-4.00E-04,0.76674,0.0051,0.0039,,,,,,,,
09-08-16,22:20:09,USD/CAD,UP,46,-0.04,8.00E-04,UP,50.9,2.00E-04,UP,50.9,3.00E-04,1.31267,0.0074,0.0055,,,,,,,,
09-08-16,22:20:13,EUR/CHF,DOWN,45.4,-0.23,-5.00E-04,DOWN,49.1,-4.00E-04,DOWN,47.2,-2.00E-04,1.09089,0.0035,0.0025,,,,,,,,
